euler,centroid_x,centroid_y,hor_symm,ver_symm,aspect_ratio,area_ratio
1.000000,4.172414,10.931034,0.000000,0.666667,2.000000,0.654135
1.000000,4.421384,5.987421,0.457143,0.657143,1.000000,0.492260
0.000000,5.000000,4.759777,0.520000,0.458333,1.000000,0.523392
1.000000,4.843750,6.359375,1.000000,0.400000,1.000000,0.449123
1.000000,4.464646,8.181818,0.000000,0.031250,1.000000,0.400810
1.000000,5.614035,11.543860,0.000000,0.700000,4.000000,0.750000
-1.000000,4.980000,8.320000,0.000000,0.681818,1.000000,0.526316
0.000000,5.253968,8.666667,0.000000,0.428571,1.000000,0.602871
1.000000,4.492537,8.761194,0.000000,0.550000,1.000000,0.320574
1.000000,6.453901,4.879433,0.750000,0.363636,0.000000,0.494737
0.000000,7.159664,4.941176,0.000000,0.000000,0.000000,0.417544
1.000000,5.160714,13.017857,0.000000,1.000000,6.000000,0.982456
0.000000,4.843373,4.602410,0.805556,0.875000,1.000000,0.459834
0.000000,4.650794,4.904762,0.105263,0.225806,1.000000,0.349030
0.000000,7.588785,5.168224,0.066667,0.000000,0.000000,0.433198
1.000000,4.559322,11.847458,0.000000,0.736842,3.000000,0.621053
1.000000,5.668750,5.025000,0.589744,0.956522,0.000000,0.495356
-1.000000,5.645161,9.698925,0.000000,0.533333,2.000000,0.543860
1.000000,4.255319,8.659574,0.000000,0.343750,1.000000,0.449761
0.000000,5.245714,4.994286,0.600000,0.830189,1.000000,0.484765
0.000000,4.425414,6.116022,0.266667,0.660714,1.000000,0.680451
1.000000,5.014184,6.375887,0.600000,0.300000,1.000000,0.436533
0.000000,4.206349,5.084656,0.823529,0.913043,1.000000,0.523546
0.000000,5.112069,6.836207,0.368421,0.238095,1.000000,0.407018
-1.000000,4.971831,7.225352,0.500000,0.382353,1.000000,0.498246
1.000000,4.694268,6.159236,1.000000,0.462963,1.000000,0.486068
1.000000,5.531915,10.542553,0.000000,1.000000,2.000000,0.706767
0.000000,4.264286,6.571429,0.666667,0.324324,1.000000,0.491228
1.000000,4.742424,6.962121,0.714286,0.780488,1.000000,0.463158
1.000000,4.454545,7.233766,0.250000,0.666667,1.000000,0.540351
0.000000,5.256000,8.880000,0.000000,0.588235,1.000000,0.598086
1.000000,5.279570,10.301075,0.000000,0.450000,2.000000,0.543860
1.000000,6.702381,4.654762,0.000000,0.000000,0.000000,0.315789
-1.000000,4.961538,6.131868,0.928571,0.519231,1.000000,0.563467
1.000000,4.611111,4.654321,0.476190,0.695652,1.000000,0.448753
1.000000,7.182692,5.076923,0.157895,0.000000,0.000000,0.364912
1.000000,4.496403,5.676259,0.750000,0.333333,1.000000,0.430341
0.000000,5.185185,6.975309,0.000000,0.473684,1.000000,0.355263
1.000000,4.695652,5.347826,0.923077,0.333333,1.000000,0.445983
1.000000,5.196850,7.527559,0.000000,0.428571,1.000000,0.514170
-1.000000,4.917160,6.544379,0.928571,0.717949,1.000000,0.592982
1.000000,5.107692,5.502564,0.760000,0.534483,1.000000,0.641447
0.000000,4.340206,7.103093,0.333333,0.290323,1.000000,0.340351
-2.000000,4.243243,7.540541,0.000000,0.547170,1.000000,0.599190
0.000000,4.173554,9.685950,0.000000,1.000000,2.000000,0.707602
1.000000,5.152542,4.355932,0.964286,0.222222,1.000000,0.326870
1.000000,4.359375,10.734375,0.000000,0.421053,2.000000,0.481203
-1.000000,4.604396,4.626374,0.591837,0.547619,1.000000,0.532164
0.000000,4.254237,8.000000,0.000000,0.500000,1.000000,0.477733
1.000000,4.416667,10.016667,0.000000,0.058824,2.000000,0.350877
2.000000,6.493506,4.461039,0.171429,0.434783,0.000000,0.476780
1.000000,4.623810,5.857143,0.923077,0.485294,1.000000,0.650155
-1.000000,4.840491,7.196319,1.000000,0.631579,1.000000,0.571930
1.000000,7.381818,5.042424,0.647059,0.833333,0.000000,0.578947
-1.000000,4.927152,8.516556,0.000000,0.714286,1.000000,0.722488
1.000000,4.924370,7.218487,1.000000,0.450000,1.000000,0.447368
-1.000000,3.933962,6.424528,1.000000,0.500000,1.000000,0.371930
-1.000000,3.962025,6.556962,0.428571,0.666667,1.000000,0.554386
1.000000,5.000000,4.737705,0.461538,0.500000,0.000000,0.535088
1.000000,4.748092,6.259542,0.615385,0.000000,1.000000,0.405573
1.000000,4.789116,5.040816,0.458333,0.176471,1.000000,0.407202
1.000000,5.086093,7.874172,0.000000,0.750000,1.000000,0.611336
1.000000,4.313131,7.979798,0.000000,0.680000,1.000000,0.434211
1.000000,4.515873,5.888889,0.344828,0.750000,1.000000,0.390093
1.000000,5.316832,11.326733,0.000000,0.791667,2.000000,0.759398
1.000000,3.825000,10.525000,0.000000,0.615385,3.000000,0.701754
1.000000,4.770833,6.381944,0.692308,0.346154,1.000000,0.505263
1.000000,5.179245,7.301887,1.000000,0.423077,1.000000,0.429150
0.000000,6.688889,4.800000,0.642857,1.000000,0.000000,0.507519
1.000000,5.062500,6.083333,0.473684,0.352941,1.000000,0.445820
-1.000000,5.007246,7.731884,0.000000,0.541667,1.000000,0.558704
1.000000,4.000000,13.000000,0.000000,1.000000,6.000000,1.000000
1.000000,5.825581,10.000000,0.000000,0.500000,2.000000,0.502924
1.000000,4.800948,5.009479,0.825000,0.527778,1.000000,0.584488
1.000000,5.431373,6.843137,0.833333,0.275862,1.000000,0.357895
1.000000,4.268817,5.682796,0.700000,0.254545,1.000000,0.575851
1.000000,4.444444,12.111111,0.000000,0.952381,3.000000,0.852632
1.000000,3.529412,9.647059,0.000000,0.413793,2.000000,0.559211
0.000000,4.752809,6.353933,0.812500,0.568182,1.000000,0.624561
1.000000,4.974790,7.621849,0.000000,0.850000,1.000000,0.481781
1.000000,3.454545,8.833333,0.000000,0.333333,2.000000,0.385965
0.000000,4.172414,4.517241,0.421053,0.293103,0.000000,0.508772
1.000000,5.047619,5.081633,0.521739,0.571429,1.000000,0.407202
0.000000,4.428571,6.897959,0.285714,0.733333,1.000000,0.515789
1.000000,4.976923,7.138462,1.000000,0.541667,1.000000,0.456140
1.000000,4.160428,6.208556,1.000000,0.323944,1.000000,0.578947
0.000000,5.451163,4.334884,0.500000,0.603774,1.000000,0.595568
1.000000,5.107692,8.384615,0.000000,0.394737,1.000000,0.526316
0.000000,4.105691,8.845528,0.000000,0.942857,1.000000,0.647368
1.000000,9.010309,5.237113,0.571429,0.000000,0.000000,0.464115
0.000000,4.705882,5.562092,0.156250,0.088889,1.000000,0.473684
0.000000,4.450199,5.338645,0.528571,0.443038,1.000000,0.695291
1.000000,4.152866,7.165605,1.000000,0.740741,1.000000,0.550877
1.000000,4.927007,5.978102,0.074074,0.800000,1.000000,0.424149
1.000000,5.595238,7.063492,0.000000,0.535714,1.000000,0.473684
1.000000,4.427835,7.072165,1.000000,0.424242,1.000000,0.680702
1.000000,4.827225,5.670157,0.827586,0.258621,1.000000,0.591331
1.000000,4.393782,5.036269,0.842105,0.804348,1.000000,0.564327
0.000000,5.419580,8.958042,0.000000,0.903226,1.000000,0.684211
1.000000,4.949367,8.594937,0.000000,0.222222,1.000000,0.377990
1.000000,4.808511,4.994681,0.631579,0.758621,1.000000,0.520776
0.000000,4.612903,5.180645,0.692308,0.628571,1.000000,0.453216
0.000000,4.900826,9.016529,0.000000,0.880000,1.000000,0.578947
0.000000,4.848485,9.136364,0.000000,0.473684,1.000000,0.631579
-1.000000,5.569620,4.341772,0.710526,0.361702,0.000000,0.489164
-1.000000,4.095238,8.539683,0.000000,1.000000,1.000000,0.602871
0.000000,5.218487,7.243697,0.400000,0.333333,1.000000,0.417544
1.000000,5.074074,10.074074,0.000000,0.052632,2.000000,0.473684
1.000000,4.890805,5.534483,0.681818,0.769231,1.000000,0.572368
0.000000,4.986111,5.868056,0.789474,0.851852,1.000000,0.445820
0.000000,4.339623,8.896226,0.000000,0.162162,1.000000,0.507177
1.000000,3.468085,12.212766,0.000000,0.666667,6.000000,0.824561
1.000000,4.954955,4.828829,0.555556,0.000000,1.000000,0.307479
1.000000,4.378571,6.278571,0.916667,0.363636,1.000000,0.433437
1.000000,5.539007,4.624113,0.655172,0.333333,0.000000,0.436533
0.000000,3.686567,7.395522,1.000000,0.520000,1.000000,0.470175
0.000000,4.464286,4.815476,0.480000,0.843137,1.000000,0.465374
1.000000,3.833333,8.180556,0.000000,0.045455,1.000000,0.291498
0.000000,3.411290,6.443548,0.600000,0.176471,1.000000,0.435088
-1.000000,4.280423,4.365079,0.725490,0.267857,1.000000,0.552632
-1.000000,4.424390,7.034146,0.000000,0.564516,1.000000,0.719298
0.000000,4.386473,5.212560,0.416667,0.434783,1.000000,0.573407
-1.000000,4.906077,6.513812,0.666667,0.541667,1.000000,0.635088
0.000000,3.748252,8.622378,0.000000,0.809524,1.000000,0.578947
1.000000,5.373016,7.325397,0.285714,0.625000,1.000000,0.510121
0.000000,7.092308,5.076923,0.413793,0.000000,0.000000,0.456140
0.000000,5.335106,5.207447,0.478261,0.538462,1.000000,0.582043
-1.000000,4.744966,6.644295,0.800000,0.625000,1.000000,0.522807
0.000000,5.505155,4.628866,0.542373,0.487179,0.000000,0.600619
1.000000,4.554839,6.741935,0.500000,0.537037,1.000000,0.543860
0.000000,5.184211,5.467105,0.714286,0.600000,1.000000,0.444444
1.000000,4.070922,5.730496,0.318182,0.380000,1.000000,0.436533
1.000000,4.470270,4.724324,0.687500,0.051724,1.000000,0.512465
0.000000,4.350515,9.835052,0.000000,0.950000,2.000000,0.567251
1.000000,4.620253,8.405063,0.000000,0.090909,1.000000,0.319838
0.000000,4.301724,7.836207,0.000000,0.466667,1.000000,0.469636
-1.000000,4.940397,7.569536,0.000000,0.433333,1.000000,0.611336
1.000000,4.879699,8.120301,0.000000,0.027027,1.000000,0.538462
-1.000000,5.267943,5.473684,0.863636,0.515152,0.000000,0.687500
0.000000,4.322917,8.802083,0.000000,0.111111,1.000000,0.459330
0.000000,4.715278,6.847222,0.500000,0.621622,1.000000,0.505263
1.000000,4.464646,10.646465,0.000000,0.750000,2.000000,0.744361
0.000000,3.825758,7.893939,0.000000,0.447368,1.000000,0.534413
1.000000,5.273585,5.424528,0.600000,0.133333,1.000000,0.348684
1.000000,4.662500,11.862500,0.000000,0.791667,3.000000,0.842105
-1.000000,3.735849,5.792453,0.666667,0.692308,1.000000,0.492260
2.000000,4.591549,8.549296,0.000000,0.250000,1.000000,0.339713
0.000000,4.652482,5.496454,0.031250,0.044444,1.000000,0.436533
-1.000000,4.758427,6.831461,0.000000,0.545455,1.000000,0.624561
-1.000000,4.674419,5.054264,0.125000,0.242424,1.000000,0.357341
1.000000,5.414773,4.431818,0.844444,0.608696,1.000000,0.487535
1.000000,4.949772,4.310502,0.947368,0.915254,1.000000,0.606648
1.000000,4.488189,7.015748,0.578947,0.292683,1.000000,0.445614
1.000000,4.291892,6.313514,0.923077,0.769231,1.000000,0.649123
1.000000,4.261111,4.705556,0.857143,0.000000,1.000000,0.526316
1.000000,4.527397,6.102740,0.111111,0.367347,1.000000,0.452012
1.000000,4.635593,7.508475,0.000000,0.888889,1.000000,0.517544
0.000000,4.203791,5.985782,0.548387,0.549020,1.000000,0.653251
-1.000000,4.951351,4.427027,0.317073,0.416667,1.000000,0.512465
-1.000000,4.339394,5.006061,0.370370,0.408163,1.000000,0.457064
-1.000000,4.147436,6.570513,0.666667,0.446429,1.000000,0.547368
1.000000,5.292683,6.813008,0.200000,0.433333,1.000000,0.462406
1.000000,7.523810,4.752381,0.000000,0.000000,0.000000,0.425101
-2.000000,4.918660,7.000000,1.000000,0.709091,1.000000,0.733333
1.000000,4.725490,8.431373,0.000000,0.500000,1.000000,0.488038
1.000000,4.978873,4.852113,0.593750,0.384615,0.000000,0.415205
0.000000,4.707143,7.564286,0.000000,0.257143,1.000000,0.566802
1.000000,3.916667,9.416667,0.000000,0.173913,2.000000,0.491228
-1.000000,4.146789,8.596330,0.000000,0.400000,1.000000,0.441296
0.000000,4.676692,5.714286,0.611111,0.766667,1.000000,0.437500
0.000000,3.916667,7.935185,1.000000,0.472222,1.000000,0.437247
-1.000000,3.980198,6.148515,0.760000,0.873016,1.000000,0.625387
1.000000,3.764228,6.983740,0.500000,0.263158,1.000000,0.462406
1.000000,4.647399,4.462428,0.327869,0.298246,0.000000,0.505848
0.000000,3.845304,7.160221,0.000000,0.548387,1.000000,0.635088
1.000000,5.436508,5.857143,0.347826,0.291667,1.000000,0.414474
1.000000,5.187166,4.620321,0.657895,0.383333,1.000000,0.546784
0.000000,7.416667,4.759259,0.136364,0.000000,0.000000,0.378947
1.000000,4.709220,5.056738,0.592593,0.064516,1.000000,0.412281
-1.000000,4.813333,8.120000,0.000000,0.488372,1.000000,0.607287
1.000000,9.022472,5.202247,0.272727,0.000000,0.000000,0.425837
0.000000,4.687075,6.408163,0.928571,0.500000,1.000000,0.455108
0.000000,5.067114,5.530201,0.416667,0.769231,1.000000,0.461300
0.000000,4.783333,8.058333,0.000000,0.642857,1.000000,0.631579
0.000000,4.934132,7.592814,0.000000,0.560976,1.000000,0.676113
0.000000,4.726744,5.866279,0.483871,0.591837,1.000000,0.532508
0.000000,4.561728,7.549383,0.000000,0.568627,1.000000,0.710526
1.000000,4.048387,4.494624,0.543478,0.033333,1.000000,0.515235
1.000000,4.450382,7.977099,0.000000,0.931034,1.000000,0.530364
0.000000,4.762295,4.565574,0.170732,0.155556,1.000000,0.356725
1.000000,5.031746,11.079365,0.000000,0.250000,2.000000,0.473684
0.000000,6.265734,5.202797,0.348837,0.000000,0.000000,0.501754
1.000000,5.426036,5.041420,0.888889,0.805556,0.000000,0.523220
0.000000,3.732919,4.329193,0.500000,0.666667,1.000000,0.445983
0.000000,4.304878,4.597561,0.800000,0.545455,1.000000,0.454294
-1.000000,5.082645,7.041322,0.000000,0.344828,1.000000,0.424561
0.000000,5.237410,7.467626,0.000000,0.400000,1.000000,0.562753
1.000000,5.675000,5.266667,0.000000,0.000000,0.000000,0.394737
1.000000,4.536946,4.492611,0.615385,0.557377,1.000000,0.562327
1.000000,4.722222,6.644444,0.625000,0.363636,1.000000,0.631579
0.000000,5.224044,6.191257,0.763158,0.512195,1.000000,0.566563
0.000000,5.035176,4.939698,0.545455,0.489796,1.000000,0.551247
1.000000,4.310078,6.883721,1.000000,0.280000,1.000000,0.452632
-3.000000,3.971831,7.767606,0.000000,0.489796,1.000000,0.574899
-1.000000,4.929577,6.690141,0.000000,0.000000,1.000000,0.249123
0.000000,5.357616,5.264901,0.600000,0.611111,0.000000,0.467492
-1.000000,4.782609,7.730435,0.000000,0.484848,1.000000,0.465587
1.000000,4.812500,7.298611,0.000000,0.256410,1.000000,0.541353
0.000000,4.865546,8.899160,0.000000,0.652174,1.000000,0.569378
-1.000000,5.040650,5.260163,0.347826,0.291667,0.000000,0.404605
0.000000,4.316456,9.170886,0.000000,0.320000,1.000000,0.755981
1.000000,2.948718,11.205128,0.000000,0.500000,4.000000,0.513158
1.000000,4.414414,8.882883,0.000000,0.457143,1.000000,0.531100
0.000000,5.554795,5.568493,0.727273,0.846154,0.000000,0.452012
1.000000,5.403509,11.614035,0.000000,0.916667,3.000000,0.600000
-1.000000,4.322581,5.634409,0.923077,0.868421,1.000000,0.575851
0.000000,4.770492,6.060109,0.640000,0.688889,1.000000,0.566563
-1.000000,5.130719,7.830065,0.000000,0.937500,1.000000,0.619433
1.000000,4.834711,5.809917,0.240000,0.315789,1.000000,0.454887
-1.000000,4.837989,5.491620,0.440000,0.418182,1.000000,0.554180
-1.000000,4.617450,7.885906,0.000000,0.422222,1.000000,0.603239
0.000000,4.242424,5.909091,0.583333,0.589744,1.000000,0.408669
1.000000,4.677419,10.182796,0.000000,0.375000,2.000000,0.543860
1.000000,4.474576,8.593220,0.000000,0.870968,1.000000,0.477733
1.000000,4.503268,6.640523,0.000000,0.454545,1.000000,0.536842
-1.000000,5.100840,8.058824,0.000000,0.375000,1.000000,0.521930
1.000000,4.328125,4.593750,0.750000,0.500000,1.000000,0.374269
1.000000,3.976000,8.224000,0.000000,0.628571,1.000000,0.506073
1.000000,5.273973,9.246575,0.000000,0.187500,1.000000,0.384211
1.000000,3.981982,8.234234,0.000000,0.179487,1.000000,0.531100
1.000000,4.641509,11.000000,0.000000,0.066667,2.000000,0.398496
1.000000,5.019737,5.276316,0.645161,0.666667,1.000000,0.421053
1.000000,4.585366,12.390244,0.000000,1.000000,6.000000,0.719298
0.000000,4.543353,5.219653,0.342105,0.588235,1.000000,0.569079
1.000000,4.165217,8.452174,0.000000,0.714286,1.000000,0.550239
0.000000,4.251908,6.198473,0.352941,0.275000,1.000000,0.405573
-2.000000,4.450000,9.287500,0.000000,0.739130,1.000000,0.765550
0.000000,4.746479,11.577465,0.000000,1.000000,3.000000,0.747368
1.000000,4.917910,7.276119,1.000000,0.351351,1.000000,0.470175
1.000000,4.467949,5.801282,0.615385,0.567568,1.000000,0.513158
0.000000,4.796610,7.813559,0.000000,0.675676,1.000000,0.517544
-1.000000,5.137931,4.297414,0.846154,0.562500,1.000000,0.642659
-1.000000,4.641026,7.858974,0.000000,0.684211,1.000000,0.631579
1.000000,4.233083,7.210526,0.000000,0.647059,1.000000,0.538462
0.000000,4.980000,6.800000,1.000000,0.813953,1.000000,0.526316
0.000000,4.158537,4.951220,0.564516,0.716216,1.000000,0.681440
0.000000,4.355769,7.875000,0.000000,0.242424,1.000000,0.421053
-2.000000,4.098361,10.000000,0.000000,0.736842,2.000000,0.713450
0.000000,5.183544,6.411392,0.142857,0.419355,1.000000,0.489164
0.000000,4.134021,9.855670,0.000000,0.300000,2.000000,0.567251
1.000000,6.509434,4.754717,0.666667,0.000000,0.000000,0.328173
1.000000,4.441860,6.922481,0.750000,0.341463,1.000000,0.452632
1.000000,6.802469,4.308642,0.567568,0.583333,0.000000,0.568421
1.000000,4.828947,8.236842,0.000000,0.117647,1.000000,0.333333
-1.000000,4.090909,7.909091,0.000000,0.555556,1.000000,0.445344
1.000000,4.973214,5.633929,0.000000,0.142857,1.000000,0.346749
1.000000,4.975309,9.382716,0.000000,0.000000,1.000000,0.387560
0.000000,5.307143,7.092857,0.666667,0.461538,1.000000,0.526316
-3.000000,4.763975,5.670807,0.000000,0.425532,1.000000,0.498452
0.000000,4.742489,5.077253,0.596774,0.455882,1.000000,0.645429
0.000000,4.374269,5.707602,0.548387,0.509434,1.000000,0.529412
0.000000,4.920530,4.841060,0.763158,0.888889,1.000000,0.418283
1.000000,4.303030,7.992424,0.000000,0.346939,1.000000,0.534413
1.000000,4.824074,5.055556,0.863636,0.212121,1.000000,0.299169
-1.000000,5.177419,6.849462,0.909091,0.735849,1.000000,0.652632
1.000000,4.097403,4.707792,0.378378,0.241935,1.000000,0.426593
0.000000,4.226415,7.849057,0.000000,0.846154,1.000000,0.429150
2.000000,4.106667,7.526667,0.000000,0.320755,1.000000,0.526316
1.000000,5.000000,8.756757,0.000000,0.314286,1.000000,0.531100
-1.000000,4.317365,7.437126,0.000000,0.755102,1.000000,0.732456
1.000000,5.078014,6.085106,0.437500,0.382353,1.000000,0.436533
0.000000,4.463768,5.818841,0.333333,0.838710,1.000000,0.484211
0.000000,4.765152,7.765152,0.000000,0.638889,1.000000,0.578947
1.000000,4.894737,5.736842,0.777778,0.671233,1.000000,0.684211
1.000000,6.223602,4.745342,0.823529,0.521739,0.000000,0.498452
1.000000,5.105769,4.605769,0.034483,0.000000,1.000000,0.288089
-1.000000,4.783333,7.261111,0.000000,0.584906,1.000000,0.631579
1.000000,4.625000,9.761364,0.000000,0.454545,2.000000,0.514620
1.000000,4.270677,4.225564,0.208333,0.400000,1.000000,0.368421
0.000000,5.466667,11.622222,0.000000,0.600000,3.000000,0.473684
0.000000,4.166667,7.992754,0.000000,0.736842,1.000000,0.558704
0.000000,6.829932,4.870748,0.500000,0.083333,0.000000,0.515789
0.000000,3.885906,4.395973,0.245283,0.086207,1.000000,0.412742
1.000000,6.000000,4.664384,0.343750,0.459459,0.000000,0.452012
0.000000,4.402235,7.201117,0.833333,0.586207,1.000000,0.628070
1.000000,3.792208,10.558442,0.000000,0.739130,3.000000,0.675439
0.000000,4.895062,6.635802,0.750000,0.659091,1.000000,0.609023
0.000000,4.078704,5.245370,0.739130,0.787234,1.000000,0.598338
0.000000,4.220779,5.850649,0.076923,0.185185,1.000000,0.506579
1.000000,4.858974,5.762821,0.633333,0.769231,1.000000,0.482972
-1.000000,5.368750,5.600000,0.900000,0.534884,1.000000,0.526316
1.000000,3.949640,5.294964,0.916667,0.216667,1.000000,0.385042
-1.000000,4.958763,5.721649,0.350000,0.277778,1.000000,0.319079
-1.000000,5.030769,6.176923,0.500000,0.310345,1.000000,0.427632
0.000000,4.567164,5.671642,0.000000,0.119048,1.000000,0.440789
1.000000,4.027933,5.659218,1.000000,0.425926,1.000000,0.588816
0.000000,4.957317,5.865854,0.081081,0.392157,1.000000,0.539474
1.000000,3.858974,10.897436,0.000000,0.750000,3.000000,0.684211
-1.000000,3.697479,8.781513,0.000000,0.369565,1.000000,0.569378
-2.000000,4.123810,6.133333,1.000000,0.940000,1.000000,0.650155
0.000000,4.703226,5.051613,0.680000,0.611111,1.000000,0.429363
1.000000,4.392857,8.928571,0.000000,0.200000,1.000000,0.401914
1.000000,4.639535,9.662791,0.000000,0.750000,2.000000,0.502924
-3.000000,5.048193,8.150602,0.000000,0.644444,1.000000,0.672065
1.000000,8.419355,4.505376,0.055556,0.000000,0.000000,0.444976
1.000000,4.714286,10.112245,0.000000,0.444444,2.000000,0.573099
1.000000,4.620690,5.572414,0.793103,0.833333,1.000000,0.401662
-2.000000,4.720339,8.966102,0.000000,0.392857,1.000000,0.564593
0.000000,5.067114,5.677852,0.437500,0.740741,1.000000,0.490132
0.000000,4.393365,4.644550,0.873016,0.680000,1.000000,0.584488
-1.000000,4.740385,8.346154,0.000000,0.360000,1.000000,0.497608
0.000000,5.043011,11.139785,0.000000,0.590909,2.000000,0.699248
0.000000,4.736585,6.663415,0.733333,0.792453,1.000000,0.719298
0.000000,4.600000,5.312000,0.380952,0.846154,1.000000,0.346260
-3.000000,4.978723,7.815603,0.000000,0.531250,1.000000,0.570850
1.000000,4.938272,8.987654,0.000000,0.350000,1.000000,0.387560
0.000000,6.128342,5.481283,0.468085,0.551724,0.000000,0.578947
0.000000,5.119318,6.818182,0.111111,0.177778,1.000000,0.617544
-1.000000,5.155405,6.547297,0.615385,0.551724,1.000000,0.519298
1.000000,4.135417,4.666667,0.925000,0.369231,1.000000,0.561404
1.000000,4.230769,8.328671,0.000000,0.369565,1.000000,0.578947
0.000000,4.938272,5.709877,0.815789,0.828571,1.000000,0.501548
1.000000,4.230159,7.793651,0.000000,0.205128,1.000000,0.510121
-2.000000,4.850649,5.305195,0.800000,0.378378,1.000000,0.476780
-2.000000,4.658416,7.193069,0.500000,0.661290,1.000000,0.708772
0.000000,4.242857,6.700000,1.000000,0.851064,1.000000,0.491228
1.000000,4.520833,6.069444,0.333333,0.444444,1.000000,0.445820
1.000000,5.041379,5.227586,0.640000,0.250000,1.000000,0.448916
1.000000,4.386667,8.066667,0.000000,0.377358,1.000000,0.607287
1.000000,4.532258,4.806452,0.285714,0.523810,1.000000,0.343490
1.000000,4.329949,4.299492,0.903846,0.710145,1.000000,0.545706
0.000000,4.520492,4.967213,0.712121,0.611940,1.000000,0.675900
0.000000,5.069149,5.723404,0.676471,0.422222,1.000000,0.582043
1.000000,5.988372,5.412791,0.722222,1.000000,0.000000,0.532508
1.000000,5.138889,5.750000,1.000000,0.666667,1.000000,0.557276
0.000000,4.505618,7.275281,0.846154,0.697674,1.000000,0.624561
-1.000000,5.128000,9.056000,0.000000,0.515152,1.000000,0.598086
1.000000,4.233577,5.357664,1.000000,0.433962,1.000000,0.450658
0.000000,4.890244,6.609756,0.000000,0.511111,1.000000,0.575439
1.000000,3.956204,4.627737,0.355556,0.696970,1.000000,0.400585
0.000000,6.965909,4.431818,0.285714,0.000000,0.000000,0.308772
1.000000,4.056911,6.252033,0.833333,0.483871,1.000000,0.431579
1.000000,4.314917,6.237569,0.615385,0.240000,1.000000,0.560372
-1.000000,5.090517,5.306034,0.369565,0.578947,1.000000,0.642659
-1.000000,4.578680,6.355330,0.636364,0.549020,1.000000,0.648026
-1.000000,4.760563,7.274648,0.000000,0.600000,1.000000,0.622807
0.000000,4.055556,5.269841,0.045455,0.404255,1.000000,0.349030
0.000000,4.659864,5.687075,0.375000,0.627451,1.000000,0.455108
0.000000,5.364162,4.572254,0.384615,0.413043,1.000000,0.505848
1.000000,4.333333,10.919540,0.000000,0.607143,2.000000,0.654135
1.000000,3.885246,6.918033,0.000000,0.484848,1.000000,0.458647
-1.000000,5.064516,9.645161,0.000000,0.880000,2.000000,0.543860
1.000000,4.605042,7.142857,0.000000,0.500000,1.000000,0.417544
1.000000,5.064516,5.685484,0.866667,0.315789,1.000000,0.383901
1.000000,6.019737,4.703947,0.418182,0.642857,0.000000,0.533333
0.000000,4.154412,6.617647,0.437500,0.263158,1.000000,0.477193
1.000000,4.718563,5.622754,0.782609,0.611111,1.000000,0.517028
1.000000,4.100000,6.723077,0.384615,0.375000,1.000000,0.456140
-1.000000,4.584000,6.192000,0.666667,0.645161,1.000000,0.411184
0.000000,4.474576,4.364407,0.513514,0.818182,1.000000,0.326870
1.000000,4.941176,7.705882,0.000000,0.305556,1.000000,0.412955
1.000000,4.535714,6.928571,1.000000,0.729730,1.000000,0.589474
0.000000,5.062893,6.320755,0.038462,0.224490,1.000000,0.492260
0.000000,4.819549,5.879699,0.692308,0.285714,1.000000,0.411765
1.000000,4.364130,7.391304,0.000000,1.000000,1.000000,0.744939
1.000000,4.511364,9.136364,0.000000,0.000000,1.000000,0.421053
0.000000,4.367647,6.764706,0.047619,0.125000,1.000000,0.421053
1.000000,4.865385,13.096154,0.000000,1.000000,6.000000,0.912281
0.000000,4.908257,9.504587,0.000000,0.593750,1.000000,0.521531
-3.000000,5.125000,7.562500,0.000000,0.480000,1.000000,0.518219
0.000000,4.773973,7.301370,0.000000,0.285714,1.000000,0.591093
1.000000,4.763780,8.566929,0.000000,0.363636,1.000000,0.607656
1.000000,4.254777,4.929936,0.756757,0.409091,1.000000,0.434903
-1.000000,4.571429,8.335404,0.000000,0.520000,1.000000,0.651822
-2.000000,5.214689,6.915254,0.833333,0.600000,1.000000,0.621053
0.000000,4.178082,5.479452,0.514286,0.451613,1.000000,0.452012
0.000000,4.486486,5.356757,0.500000,0.603774,1.000000,0.540936
0.000000,4.337748,5.801325,0.850000,0.375000,1.000000,0.467492
0.000000,5.401869,8.271028,0.000000,0.500000,1.000000,0.511962
1.000000,4.254902,6.416667,0.818182,0.472973,1.000000,0.631579
-1.000000,4.358779,4.358779,0.607143,0.285714,0.000000,0.383041
1.000000,4.704403,6.427673,0.090909,0.627907,1.000000,0.557895
1.000000,4.263158,7.596491,0.000000,0.275000,1.000000,0.461538
0.000000,4.504673,4.771028,0.694915,0.770270,1.000000,0.592798
-3.000000,5.034483,5.817734,0.857143,0.800000,1.000000,0.628483
1.000000,5.535135,4.756757,0.588235,0.461538,0.000000,0.572755
-1.000000,4.870588,8.029412,0.000000,0.666667,1.000000,0.688259
1.000000,4.666667,7.131944,0.200000,0.395349,1.000000,0.505263
1.000000,5.218543,5.291391,0.757576,0.543478,0.000000,0.467492
0.000000,4.763441,6.489247,0.823529,0.813953,1.000000,0.652632
0.000000,5.194969,6.578616,0.857143,0.718750,1.000000,0.557895
0.000000,5.011494,8.505747,0.000000,0.214286,1.000000,0.416268
0.000000,4.629630,7.435185,0.000000,0.225000,1.000000,0.378947
0.000000,4.523810,4.404762,0.492063,0.587302,1.000000,0.581717
0.000000,5.036842,4.900000,0.363636,0.338983,1.000000,0.526316
0.000000,4.201754,9.096491,0.000000,0.666667,1.000000,0.600000
